time,A0,A1,A2,A5,A6,A7,X,Y,Z
371.638298,72.79,73.29,73.65,52.3,0.0,0.0,-0.63629,0.826823,1.232801
371.66955,73.8,73.8,73.8,52.73,0.0,0.0,-0.636291,0.826814,1.232824
371.701047,73.0,73.29,73.58,52.37,0.0,0.0,-0.636327,0.826803,1.232814
371.747768,73.8,73.8,73.8,52.51,0.0,0.0,-0.636302,0.826787,1.232833
371.77902,72.93,73.29,73.65,52.44,0.0,0.0,-0.636313,0.826772,1.2328
371.810135,73.8,73.8,73.8,52.66,0.0,0.0,-0.636304,0.826755,1.232825
371.84155,72.93,73.22,73.65,52.44,0.0,0.0,-0.636352,0.82675,1.232857
371.872724,73.8,73.8,73.8,52.95,0.0,0.0,-0.636369,0.826718,1.232872
371.939113,73.0,73.29,73.58,52.44,0.0,0.0,-0.636337,0.826662,1.232871
371.970357,73.8,73.8,73.72,52.37,0.0,0.0,-0.636344,0.826668,1.232868
372.001599,73.8,73.8,73.8,52.73,0.0,0.0,-0.636385,0.826647,1.232908
372.048465,72.86,73.36,73.72,52.59,0.0,0.0,-0.636411,0.826628,1.232894
372.079807,73.8,73.8,73.8,52.87,0.0,0.0,-0.636355,0.826608,1.232886
372.111124,72.79,73.22,73.58,52.59,0.0,0.0,-0.636367,0.826586,1.232878
372.142353,73.8,73.8,73.8,52.87,0.0,0.0,-0.636392,0.826577,1.232909
372.173695,72.93,73.29,73.58,52.66,0.0,0.0,-0.63641,0.826567,1.232918
372.204973,73.8,73.8,73.8,52.95,0.0,0.0,-0.636423,0.826549,1.232918
372.251542,72.93,73.36,73.65,52.73,0.0,0.0,-0.636379,0.826466,1.232902
372.314183,73.8,73.8,73.8,52.95,0.0,0.0,-0.6364,0.826445,1.232933
372.345374,72.93,73.29,73.65,52.73,0.0,0.0,-0.636426,0.826438,1.232968
372.376623,73.58,73.72,73.8,52.87,0.0,0.0,-0.63643,0.826437,1.232951
372.407978,73.8,73.8,73.8,53.31,0.0,0.0,-0.636389,0.826424,1.232919
372.44459,72.93,73.29,73.58,52.8,0.0,0.0,-0.636397,0.826405,1.232925
372.475695,73.8,73.8,73.8,53.16,0.0,0.0,-0.63641,0.826413,1.232937
372.506937,72.93,73.29,73.65,52.8,0.0,0.0,-0.636448,0.826414,1.232975
372.553801,73.8,73.8,73.8,53.16,0.0,0.0,-0.636435,0.826389,1.232962
372.585044,72.86,73.29,73.58,52.87,0.0,0.0,-0.636405,0.826371,1.232933
372.616288,73.8,73.8,73.8,53.16,0.0,0.0,-0.636411,0.826372,1.232948
372.647533,73.0,73.36,73.43,52.87,0.0,0.0,-0.636449,0.826304,1.23298
372.710019,73.8,73.8,73.8,53.23,0.0,0.0,-0.636462,0.82629,1.233024
372.756986,73.65,73.72,73.72,53.23,0.0,0.0,-0.636425,0.826266,1.232962
372.788329,72.86,73.29,73.72,53.09,0.0,0.0,-0.636427,0.826264,1.232979
372.819365,73.8,73.8,73.8,53.31,0.0,0.0,-0.636455,0.826266,1.233003
372.850606,72.71,73.22,73.58,53.02,0.0,0.0,-0.636464,0.826257,1.233032
372.881849,73.8,73.8,73.8,53.31,0.0,0.0,-0.636458,0.826231,1.233042
372.913092,72.93,73.29,73.65,53.09,0.0,0.0,-0.63644,0.826227,1.232998
372.948372,73.8,73.8,73.8,53.45,0.0,0.0,-0.636433,0.826209,1.233014
372.979616,72.86,73.29,73.65,53.16,0.0,0.0,-0.636449,0.826208,1.232991
373.026483,73.8,73.8,73.8,53.45,0.0,0.0,-0.636503,0.826169,1.233085
373.057844,72.86,73.22,73.58,53.23,0.0,0.0,-0.636507,0.826096,1.233059
373.120468,73.58,73.58,73.72,53.31,0.0,0.0,-0.636449,0.82607,1.233032
373.151675,73.8,73.8,73.72,53.45,0.0,0.0,-0.636505,0.826061,1.233038
373.182865,72.86,73.29,73.72,53.38,0.0,0.0,-0.636533,0.826062,1.233075
373.214185,73.8,73.8,73.8,53.67,0.0,0.0,-0.636544,0.826045,1.233061
373.260894,72.93,73.29,73.65,53.31,0.0,0.0,-0.63658,0.826063,1.232975
373.292173,73.8,73.8,73.8,53.81,0.0,0.0,-0.636549,0.82606,1.232968
373.323531,72.93,73.29,73.65,53.38,0.0,0.0,-0.636589,0.826056,1.232998
373.354702,73.8,73.8,73.65,53.52,0.0,0.0,-0.636624,0.826057,1.233029
373.385936,72.93,73.29,73.65,53.45,0.0,0.0,-0.636626,0.826045,1.233022
373.417012,73.8,73.8,73.8,53.67,0.0,0.0,-0.636596,0.826031,1.233019
373.483689,72.93,73.36,73.65,53.45,0.0,0.0,-0.636646,0.825962,1.233026
373.530553,73.65,73.65,73.72,53.52,0.0,0.0,-0.636679,0.825957,1.233088
373.561796,73.8,73.8,73.8,53.81,0.0,0.0,-0.636713,0.825948,1.233054
373.593043,72.93,73.0,73.58,53.52,0.0,0.0,-0.636671,0.82594,1.233039
373.624345,73.8,73.8,73.8,53.74,0.0,0.0,-0.636655,0.825933,1.233028
373.655537,72.93,73.29,73.65,53.52,0.0,0.0,-0.636663,0.825914,1.233022
373.686841,73.8,73.8,73.8,53.88,0.0,0.0,-0.636679,0.825913,1.233062
373.733641,72.93,73.22,73.65,53.6,0.0,0.0,-0.636713,0.8259,1.233072
373.765091,73.8,73.8,73.8,54.1,0.0,0.0,-0.636696,0.825896,1.233035
373.796361,72.93,73.29,73.65,53.67,0.0,0.0,-0.636675,0.82587,1.233009
373.82751,73.8,73.8,73.72,53.74,0.0,0.0,-0.636686,0.825875,1.233026
373.890078,72.86,73.29,73.65,53.74,0.0,0.0,-0.636877,0.825915,1.233141
373.921245,73.65,73.72,73.72,53.88,0.0,0.0,-0.636806,0.825925,1.233123
373.964943,73.8,73.8,73.8,54.1,0.0,0.0,-0.636785,0.825927,1.233076
373.996246,72.71,73.22,73.65,53.81,0.0,0.0,-0.636826,0.825949,1.233131
374.027384,73.8,73.8,73.8,54.17,0.0,0.0,-0.636889,0.825951,1.233166
374.058686,73.0,73.29,73.58,53.81,0.0,0.0,-0.636912,0.825951,1.233175
374.089977,73.8,73.8,73.8,54.1,0.0,0.0,-0.636878,0.825966,1.233127
374.136657,72.93,73.29,73.65,53.88,0.0,0.0,-0.636867,0.825953,1.233144
374.167845,73.8,73.8,73.8,54.17,0.0,0.0,-0.636914,0.825955,1.233176
374.199087,72.86,73.29,73.65,53.81,0.0,0.0,-0.636939,0.825946,1.233195
374.230329,73.8,73.8,73.8,54.17,0.0,0.0,-0.636921,0.825936,1.233206
374.29332,72.93,73.22,73.58,53.96,0.0,0.0,-0.636927,0.825926,1.233151
374.325583,73.8,73.8,73.65,53.88,0.0,0.0,-0.636937,0.825919,1.233183
374.373083,73.8,73.8,73.8,54.61,0.0,0.0,-0.636968,0.825913,1.233235
374.404299,73.0,73.36,73.58,54.03,0.0,0.0,-0.636981,0.825898,1.23324
374.435563,73.8,73.8,73.8,54.39,0.0,0.0,-0.636972,0.82589,1.233216
374.474134,72.93,73.29,73.58,54.1,0.0,0.0,-0.636959,0.825872,1.233208
374.505632,73.8,73.8,73.8,55.18,0.0,0.0,-0.636985,0.825865,1.233236
374.536801,73.07,73.29,73.58,54.03,0.0,0.0,-0.636993,0.825857,1.23325
374.568032,73.8,73.8,73.8,54.39,0.0,0.0,-0.637057,0.825832,1.233282
374.59935,72.93,73.29,73.65,54.17,0.0,0.0,-0.637032,0.825785,1.233287
374.661725,73.8,73.8,73.8,54.39,0.0,0.0,-0.637003,0.825761,1.233259
374.708457,72.86,73.22,73.65,54.17,0.0,0.0,-0.63708,0.825755,1.233308
374.739831,73.72,73.72,73.8,54.24,0.0,0.0,-0.637091,0.82575,1.233352
374.771069,73.8,73.8,73.8,54.89,0.0,0.0,-0.637068,0.825739,1.233318
374.80242,73.0,73.36,73.58,54.24,0.0,0.0,-0.637057,0.825731,1.233298
374.833436,73.8,73.8,73.8,54.68,0.0,0.0,-0.637093,0.825703,1.233316
374.864817,72.93,73.36,73.65,54.32,0.0,0.0,-0.637119,0.825696,1.23333
374.911535,73.8,73.8,73.8,54.61,0.0,0.0,-0.637127,0.825676,1.233394
374.943014,72.86,73.29,73.58,54.39,0.0,0.0,-0.637137,0.82566,1.233364
374.965866,73.8,73.8,73.72,54.61,0.0,0.0,-0.637132,0.825647,1.23336
375.012744,73.0,73.29,73.58,54.24,0.0,0.0,-0.637175,0.825563,1.23338
375.075224,73.8,73.8,73.8,54.68,0.0,0.0,-0.637169,0.825532,1.233429
375.106461,73.65,73.72,73.72,54.68,0.0,0.0,-0.637198,0.82553,1.233414
375.137704,72.93,73.36,73.72,54.46,0.0,0.0,-0.637172,0.825508,1.233374
375.168946,73.8,73.8,73.8,54.75,0.0,0.0,-0.637172,0.825481,1.233354
375.200188,72.57,73.22,73.58,54.46,0.0,0.0,-0.637195,0.825471,1.233408
375.247053,73.8,73.8,73.72,54.68,0.0,0.0,-0.637188,0.825442,1.233491
375.2783,72.93,73.29,73.65,54.53,0.0,0.0,-0.637224,0.825439,1.233431
375.309544,73.8,73.8,73.8,54.89,0.0,0.0,-0.637174,0.825414,1.233347
375.340787,73.0,73.29,73.58,54.53,0.0,0.0,-0.637149,0.825396,1.233376
375.372263,73.8,73.8,73.8,54.89,0.0,0.0,-0.637251,0.825388,1.233472
375.403382,72.93,73.29,73.58,54.61,0.0,0.0,-0.637291,0.825344,1.233434
375.473047,73.8,73.8,73.8,54.89,0.0,0.0,-0.637157,0.825336,1.233453
375.504453,73.72,73.65,73.58,54.75,0.0,0.0,-0.637212,0.825327,1.233477
375.535787,73.51,73.65,73.72,54.89,0.0,0.0,-0.637269,0.825315,1.233444
375.58256,73.8,73.8,73.8,55.11,0.0,0.0,-0.637285,0.825315,1.233489
375.613866,72.79,73.36,73.72,54.89,0.0,0.0,-0.637235,0.825308,1.23344
375.645039,73.8,73.8,73.8,55.25,0.0,0.0,-0.637181,0.825309,1.233437
375.676284,72.86,73.22,73.58,54.89,0.0,0.0,-0.637237,0.825318,1.233443
375.707552,73.8,73.8,73.72,54.97,0.0,0.0,-0.637295,0.825315,1.233492
375.738851,72.93,73.29,73.65,54.97,0.0,0.0,-0.63732,0.825317,1.233499
375.785624,73.8,73.8,73.8,55.33,0.0,0.0,-0.637308,0.825285,1.233458
375.848147,73.0,73.29,73.65,54.97,0.0,0.0,-0.637296,0.825269,1.233509
375.879349,73.8,73.8,73.8,55.25,0.0,0.0,-0.637323,0.825265,1.233523
375.910672,73.65,73.65,73.58,55.04,0.0,0.0,-0.637431,0.82526,1.233533
375.94186,73.58,73.43,73.22,54.89,0.0,0.0,-0.637433,0.825255,1.233527
375.97941,73.8,73.8,73.8,55.33,0.0,0.0,-0.637321,0.82526,1.23348
376.010887,72.86,73.29,73.72,55.18,0.0,0.0,-0.637362,0.825249,1.233472
376.041909,73.8,73.8,73.8,55.47,0.0,0.0,-0.637442,0.825266,1.233558
376.088992,72.86,73.29,73.65,55.18,0.0,0.0,-0.63743,0.825251,1.23353
376.120204,73.8,73.8,73.8,55.54,0.0,0.0,-0.637443,0.825237,1.233518
376.151486,72.79,73.29,73.65,55.18,0.0,0.0,-0.637396,0.825245,1.233502
376.182489,73.8,73.8,73.8,55.4,0.0,0.0,-0.637423,0.825236,1.233533
376.244975,72.86,73.29,73.65,55.33,0.0,0.0,-0.63751,0.825215,1.233557
376.276217,73.65,73.72,73.8,55.47,0.0,0.0,-0.63751,0.825194,1.233546
376.323082,73.8,73.8,73.8,55.69,0.0,0.0,-0.637468,0.825185,1.233521
376.35433,72.93,73.22,73.65,55.47,0.0,0.0,-0.637446,0.825184,1.23352
376.385633,73.8,73.8,73.8,55.62,0.0,0.0,-0.637496,0.825191,1.233611
376.417024,72.93,73.29,73.51,55.33,0.0,0.0,-0.637533,0.825185,1.233604
376.44826,73.8,73.8,73.8,55.76,0.0,0.0,-0.637548,0.825168,1.233561
376.483526,72.86,73.36,73.72,55.54,0.0,0.0,-0.637519,0.82515,1.23352
376.514983,73.8,73.8,73.72,55.69,0.0,0.0,-0.637534,0.82515,1.233532
376.546213,72.79,73.22,73.65,55.54,0.0,0.0,-0.637529,0.825147,1.233586
376.593067,73.8,73.8,73.8,55.83,0.0,0.0,-0.637555,0.825151,1.23359
376.655371,72.86,73.29,73.58,55.54,0.0,0.0,-0.63756,0.825143,1.233568
376.68682,73.8,73.72,73.72,55.69,0.0,0.0,-0.637502,0.825115,1.233498
376.717871,73.8,73.8,73.8,56.26,0.0,0.0,-0.637558,0.825114,1.233575
376.749098,73.0,73.29,73.65,55.69,0.0,0.0,-0.63763,0.825134,1.23363
376.795961,73.8,73.8,73.8,55.9,0.0,0.0,-0.637603,0.825093,1.233604
376.827345,72.93,73.22,73.58,55.69,0.0,0.0,-0.637563,0.825099,1.233577
376.85866,73.8,73.8,73.8,55.83,0.0,0.0,-0.637551,0.825076,1.233536
376.889911,72.93,73.29,73.65,55.62,0.0,0.0,-0.63761,0.82507,1.233555
376.921168,73.8,73.8,73.8,55.98,0.0,0.0,-0.637681,0.825076,1.233664
376.95234,72.86,73.36,73.72,55.83,0.0,0.0,-0.637688,0.825022,1.233697
377.022193,73.8,73.8,73.8,55.98,0.0,0.0,-0.637634,0.82494,1.233596
377.053298,72.79,73.22,73.58,55.83,0.0,0.0,-0.637711,0.824928,1.23369
377.084615,73.0,73.43,73.51,55.83,0.0,0.0,-0.63776,0.824929,1.233739
377.131544,73.8,73.8,73.65,56.05,0.0,0.0,-0.637713,0.824903,1.233702
377.162696,72.93,73.36,73.58,55.98,0.0,0.0,-0.637692,0.824903,1.233687
377.193959,73.8,73.8,73.8,56.26,0.0,0.0,-0.637704,0.824885,1.233693
377.225007,72.93,73.36,73.65,56.05,0.0,0.0,-0.637751,0.824881,1.233724
377.256354,73.8,73.8,73.8,56.34,0.0,0.0,-0.637829,0.824875,1.233764
377.287679,72.93,73.29,73.65,56.05,0.0,0.0,-0.63779,0.824866,1.233788
377.334358,73.8,73.8,73.8,56.34,0.0,0.0,-0.637758,0.824839,1.233727
377.365721,72.93,73.29,73.65,56.05,0.0,0.0,-0.637821,0.824789,1.233759
377.428189,73.8,73.8,73.8,56.41,0.0,0.0,-0.637994,0.824775,1.233882
377.459443,72.93,73.29,73.65,56.12,0.0,0.0,-0.637987,0.824769,1.23388
377.495055,73.43,73.58,73.65,56.26,0.0,0.0,-0.637874,0.824757,1.233806
377.526457,73.8,73.8,73.8,56.84,0.0,0.0,-0.637879,0.824764,1.233798
377.557795,72.93,73.22,73.58,56.19,0.0,0.0,-0.637931,0.824759,1.233824
377.604417,73.8,73.8,73.8,56.34,0.0,0.0,-0.638006,0.824788,1.233936
377.635854,72.86,73.29,73.58,56.26,0.0,0.0,-0.637987,0.824781,1.233894
377.666907,73.8,73.8,73.8,56.55,0.0,0.0,-0.637921,0.82478,1.233798
377.698354,72.93,73.29,73.58,56.34,0.0,0.0,-0.63794,0.824784,1.233836
377.72956,73.8,73.8,73.8,56.55,0.0,0.0,-0.638025,0.824795,1.233846
377.760767,72.93,73.29,73.58,56.34,0.0,0.0,-0.638152,0.824809,1.23385
377.838865,73.8,73.72,73.58,56.34,0.0,0.0,-0.637989,0.82478,1.233793
377.87016,73.8,73.8,73.8,56.7,0.0,0.0,-0.63803,0.824783,1.233819
377.901332,72.86,73.29,73.65,56.34,0.0,0.0,-0.638119,0.824784,1.233843
377.932461,73.8,73.8,73.8,56.7,0.0,0.0,-0.638173,0.824771,1.233877
377.963841,72.86,73.29,73.65,56.41,0.0,0.0,-0.638146,0.824771,1.233866
378.002108,73.8,73.8,73.8,56.77,0.0,0.0,-0.638082,0.82474,1.233801
378.033657,72.93,73.29,73.58,56.41,0.0,0.0,-0.63806,0.824731,1.233801
378.064846,73.8,73.8,73.8,56.63,0.0,0.0,-0.63811,0.82474,1.233848
378.096034,72.93,73.29,73.65,56.48,0.0,0.0,-0.63821,0.824743,1.233895
378.12727,73.8,73.8,73.8,56.77,0.0,0.0,-0.638232,0.824747,1.233903
378.205362,72.93,73.29,73.58,56.48,0.0,0.0,-0.638147,0.824681,1.233851
378.236556,73.8,73.8,73.8,56.84,0.0,0.0,-0.638186,0.824655,1.233917
378.267788,73.65,73.58,73.58,56.63,0.0,0.0,-0.638264,0.824645,1.233957
378.299027,73.51,73.51,73.36,56.19,0.0,0.0,-0.638266,0.824638,1.233957
378.330356,73.8,73.8,73.8,56.91,0.0,0.0,-0.638216,0.824597,1.233899
378.377171,72.93,73.43,73.8,56.77,0.0,0.0,-0.638185,0.824579,1.233874
378.408333,73.8,73.8,73.8,56.91,0.0,0.0,-0.638198,0.82456,1.233936
378.439723,72.71,73.22,73.65,56.77,0.0,0.0,-0.638271,0.824564,1.23397
378.470906,73.8,73.8,73.8,57.13,0.0,0.0,-0.638294,0.82451,1.233995
378.508684,72.93,73.29,73.58,56.77,0.0,0.0,-0.638204,0.824495,1.233927
378.540205,73.8,73.8,73.8,57.06,0.0,0.0,-0.638195,0.824434,1.233897
378.602548,73.0,73.36,73.65,56.84,0.0,0.0,-0.638325,0.824379,1.234037
378.633733,73.8,73.8,73.8,57.06,0.0,0.0,-0.638302,0.824374,1.234051
378.680524,73.8,73.8,73.8,57.42,0.0,0.0,-0.638243,0.824323,1.233937
378.712017,72.93,73.29,73.65,56.91,0.0,0.0,-0.638219,0.824309,1.233946
378.743269,73.8,73.8,73.8,58.0,0.0,0.0,-0.638255,0.824286,1.234033
378.774369,73.15,73.36,73.65,56.99,0.0,0.0,-0.638287,0.824285,1.234055
378.805638,73.8,73.8,73.8,57.35,0.0,0.0,-0.6383,0.82422,1.23408
378.836922,72.86,73.29,73.65,57.06,0.0,0.0,-0.638228,0.824206,1.234049
378.868108,73.8,73.8,73.8,57.27,0.0,0.0,-0.638207,0.824185,1.234023
378.914847,72.86,73.22,73.65,56.99,0.0,0.0,-0.63826,0.824159,1.23406
378.946242,73.8,73.8,73.8,57.35,0.0,0.0,-0.638299,0.824153,1.234094
379.015679,72.93,73.29,73.58,57.06,0.0,0.0,-0.638207,0.82408,1.234034
379.047052,73.8,73.8,73.8,57.27,0.0,0.0,-0.638171,0.824068,1.234029
379.078327,73.8,73.8,73.8,57.71,0.0,0.0,-0.638215,0.824074,1.234069
379.109538,73.0,73.29,73.65,57.2,0.0,0.0,-0.638291,0.824087,1.234129
379.140655,73.8,73.8,73.8,57.49,0.0,0.0,-0.638301,0.824095,1.234139
379.172059,72.86,73.22,73.58,57.27,0.0,0.0,-0.638225,0.824079,1.234079
379.219016,73.8,73.8,73.8,57.42,0.0,0.0,-0.638164,0.824066,1.234015
379.250129,72.86,73.29,73.65,57.2,0.0,0.0,-0.638234,0.824049,1.234088
379.281475,73.8,73.8,73.8,57.56,0.0,0.0,-0.638314,0.824051,1.234128
379.312737,72.86,73.36,73.72,57.35,0.0,0.0,-0.638317,0.823999,1.234195
379.374999,73.8,73.8,73.8,57.56,0.0,0.0,-0.638188,0.823965,1.234099
379.406219,72.79,73.22,73.65,57.35,0.0,0.0,-0.638239,0.823954,1.234136
379.453304,73.22,73.29,73.43,57.35,0.0,0.0,-0.638326,0.823959,1.23417
379.48453,73.8,73.8,73.72,57.42,0.0,0.0,-0.638307,0.823946,1.23417
379.521369,72.93,73.29,73.65,57.49,0.0,0.0,-0.638235,0.823928,1.23413
379.554762,73.8,73.8,73.8,57.71,0.0,0.0,-0.638202,0.823934,1.234134
379.585987,72.93,73.29,73.65,57.49,0.0,0.0,-0.638275,0.823926,1.234146
379.617086,73.8,73.8,73.8,57.71,0.0,0.0,-0.638309,0.823923,1.23417
379.648299,72.79,73.22,73.58,57.49,0.0,0.0,-0.638342,0.823929,1.234224
379.679691,73.8,73.8,73.65,57.64,0.0,0.0,-0.638312,0.823908,1.234162
379.710891,72.93,73.29,73.65,57.49,0.0,0.0,-0.638281,0.823878,1.234141
379.789055,73.8,73.8,73.8,57.78,0.0,0.0,-0.638443,0.82383,1.234267
379.820312,72.79,73.29,73.65,57.71,0.0,0.0,-0.638435,0.823813,1.234258
379.85153,73.43,73.58,73.72,57.71,0.0,0.0,-0.638398,0.82381,1.234203
379.882693,73.8,73.8,73.8,58.28,0.0,0.0,-0.638345,0.823792,1.234169
379.91404,72.93,73.29,73.58,57.71,0.0,0.0,-0.638392,0.823783,1.234225
379.945235,73.8,73.8,73.8,57.92,0.0,0.0,-0.638413,0.823797,1.234272
379.992141,72.93,73.29,73.58,57.71,0.0,0.0,-0.638446,0.823788,1.234234
380.023192,73.8,73.8,73.8,58.0,0.0,0.0,-0.638413,0.82377,1.234227
380.046793,72.93,73.29,73.58,57.78,0.0,0.0,-0.638382,0.823776,1.234216
380.093795,73.8,73.8,73.8,58.21,0.0,0.0,-0.638441,0.82375,1.234239
380.125014,72.93,73.29,73.65,57.78,0.0,0.0,-0.638493,0.823729,1.234283
380.187609,73.8,73.8,73.72,57.85,0.0,0.0,-0.638432,0.823685,1.234269
380.218752,73.8,73.8,73.8,58.14,0.0,0.0,-0.638417,0.823673,1.234251
380.250095,72.86,73.36,73.72,57.92,0.0,0.0,-0.638434,0.823651,1.234237
380.281126,73.8,73.8,73.8,58.21,0.0,0.0,-0.638441,0.823623,1.23428
380.3282,72.71,73.29,73.58,58.0,0.0,0.0,-0.638472,0.823617,1.234316
380.359471,73.8,73.8,73.8,58.36,0.0,0.0,-0.638436,0.823589,1.23428
380.390675,72.93,73.22,73.58,58.0,0.0,0.0,-0.63838,0.823585,1.234223
380.421849,73.8,73.8,73.8,58.28,0.0,0.0,-0.638393,0.823571,1.234322
380.453093,73.07,73.43,73.65,58.14,0.0,0.0,-0.638434,0.823565,1.23432
380.484302,73.8,73.8,73.8,58.28,0.0,0.0,-0.638475,0.823535,1.234338
380.554818,72.86,73.29,73.58,58.07,0.0,0.0,-0.638402,0.823465,1.234299
380.586252,73.65,73.72,73.8,58.21,0.0,0.0,-0.63841,0.823448,1.234304
380.617561,73.8,73.8,73.8,58.57,0.0,0.0,-0.638438,0.823432,1.234331
380.66434,72.93,73.29,73.58,58.07,0.0,0.0,-0.638497,0.823419,1.23439
380.695692,73.8,73.8,73.8,58.5,0.0,0.0,-0.638468,0.823412,1.234376
380.726818,72.93,73.36,73.65,58.14,0.0,0.0,-0.638438,0.823388,1.234321
380.75796,73.8,73.8,73.8,58.43,0.0,0.0,-0.638444,0.82336,1.234316
380.789152,72.86,73.29,73.58,58.14,0.0,0.0,-0.638495,0.823368,1.234357
380.820616,73.8,73.8,73.8,58.43,0.0,0.0,-0.638536,0.823359,1.234427
380.867422,73.0,73.36,73.51,58.21,0.0,0.0,-0.638498,0.823349,1.234379
380.898645,73.8,73.8,73.8,58.57,0.0,0.0,-0.638451,0.823304,1.234335
380.961266,72.93,73.36,73.58,58.28,0.0,0.0,-0.638528,0.823266,1.23441
380.992282,73.8,73.72,73.8,58.43,0.0,0.0,-0.638546,0.823255,1.234437
381.023625,73.8,73.8,73.8,58.86,0.0,0.0,-0.638522,0.82324,1.234409
381.067244,73.0,73.36,73.65,58.36,0.0,0.0,-0.638462,0.823223,1.234368
381.09863,73.8,73.72,73.8,58.72,0.0,0.0,-0.638476,0.823207,1.234372
381.129812,72.93,73.29,73.65,58.43,0.0,0.0,-0.638572,0.823205,1.234401
381.16117,73.8,73.8,73.8,58.79,0.0,0.0,-0.638571,0.823194,1.234449
381.192378,72.86,73.29,73.65,58.43,0.0,0.0,-0.638529,0.823191,1.234417
381.239085,73.8,73.8,73.8,58.79,0.0,0.0,-0.638479,0.823158,1.234384
381.270465,72.86,73.29,73.58,58.43,0.0,0.0,-0.638523,0.823151,1.23438
381.30169,73.8,73.8,73.72,58.72,0.0,0.0,-0.638544,0.823137,1.234413
381.36423,72.93,73.29,73.58,58.5,0.0,0.0,-0.638539,0.823056,1.234413
381.395516,73.8,73.8,73.8,59.01,0.0,0.0,-0.6385,0.823057,1.234411
381.426734,73.8,73.8,73.8,58.86,0.0,0.0,-0.638499,0.823027,1.234404
381.473453,72.86,73.36,73.72,58.79,0.0,0.0,-0.638576,0.82301,1.234446
381.504836,73.8,73.8,73.72,58.93,0.0,0.0,-0.638596,0.823002,1.234473
381.536063,72.64,73.15,73.58,58.72,0.0,0.0,-0.638564,0.822998,1.234455
381.572977,73.8,73.8,73.58,58.86,0.0,0.0,-0.638501,0.822968,1.234433
381.59539,72.86,73.29,73.65,58.72,0.0,0.0,-0.638494,0.822959,1.234403
381.642129,73.8,73.8,73.8,59.08,0.0,0.0,-0.638617,0.822907,1.234491
381.673498,72.93,73.29,73.58,58.79,0.0,0.0,-0.638637,0.822877,1.234508
381.736003,73.8,73.8,73.8,59.08,0.0,0.0,-0.638545,0.822845,1.23444
381.7673,72.93,73.22,73.58,58.79,0.0,0.0,-0.638542,0.822832,1.234438
381.798588,73.43,73.0,73.43,58.79,0.0,0.0,-0.638608,0.82282,1.234502
381.829581,73.8,73.8,73.8,59.01,0.0,0.0,-0.63864,0.822821,1.234528
381.876437,72.93,73.29,73.65,58.93,0.0,0.0,-0.638608,0.822783,1.234473
381.907681,73.8,73.8,73.8,59.29,0.0,0.0,-0.638579,0.822787,1.234472
381.938954,72.93,73.29,73.65,59.01,0.0,0.0,-0.638577,0.822779,1.234491
381.970166,73.8,73.8,73.8,59.66,0.0,0.0,-0.638614,0.822774,1.234503
382.001406,73.0,73.29,73.65,59.08,0.0,0.0,-0.638677,0.822778,1.234547
382.032651,73.8,73.8,73.65,59.08,0.0,0.0,-0.638663,0.822752,1.234508
382.079611,72.86,73.29,73.65,59.08,0.0,0.0,-0.638643,0.822692,1.234489
382.146122,73.8,73.8,73.8,59.37,0.0,0.0,-0.638673,0.82268,1.234571
382.177368,73.58,73.72,73.8,59.29,0.0,0.0,-0.638714,0.822674,1.23459
382.208611,72.64,73.22,73.65,59.22,0.0,0.0,-0.638682,0.82266,1.234517
382.239849,73.8,73.8,73.8,59.73,0.0,0.0,-0.638668,0.822661,1.234497
382.271094,73.0,73.22,73.65,59.15,0.0,0.0,-0.638661,0.822663,1.234536
382.302336,73.8,73.8,73.8,59.37,0.0,0.0,-0.638681,0.822661,1.23455
382.333601,72.86,73.22,73.65,59.15,0.0,0.0,-0.63876,0.822661,1.234598
382.380443,73.8,73.8,73.8,59.44,0.0,0.0,-0.638752,0.822643,1.234607
382.411687,72.86,73.22,73.65,59.22,0.0,0.0,-0.638699,0.822636,1.234519
382.442929,73.8,73.8,73.8,59.44,0.0,0.0,-0.638728,0.822611,1.234535
382.474172,72.93,73.22,73.58,59.15,0.0,0.0,-0.638777,0.822573,1.234564
382.536656,73.8,73.8,73.72,59.22,0.0,0.0,-0.638758,0.822575,1.234713
382.584135,73.58,73.65,73.65,59.37,0.0,0.0,-0.638744,0.822546,1.234599
382.603094,73.51,73.65,73.72,59.51,0.0,0.0,-0.638734,0.822561,1.2346
382.64996,73.8,73.8,73.8,59.66,0.0,0.0,-0.638825,0.822551,1.234649
382.681203,72.79,73.22,73.58,59.44,0.0,0.0,-0.638861,0.822552,1.234711
382.712444,73.8,73.8,73.8,59.8,0.0,0.0,-0.638839,0.822555,1.234685
382.743686,72.93,73.29,73.51,59.44,0.0,0.0,-0.638805,0.822551,1.234644
382.77493,73.8,73.8,73.8,59.8,0.0,0.0,-0.638823,0.822529,1.234645
382.806171,72.93,73.29,73.65,59.58,0.0,0.0,-0.638837,0.822526,1.234646
382.853036,73.8,73.8,73.8,59.8,0.0,0.0,-0.638905,0.822521,1.234718
382.915522,72.86,73.29,73.65,59.73,0.0,0.0,-0.63887,0.822493,1.234688
382.946763,73.65,73.72,73.72,59.66,0.0,0.0,-0.638839,0.822494,1.234684
382.978026,73.8,73.8,73.72,59.94,0.0,0.0,-0.638912,0.822484,1.234676
383.009248,73.0,73.36,73.58,59.66,0.0,0.0,-0.638942,0.822487,1.234725
