X,Y,Z,A0,A1,A2,A5,A6,A7
847.058824,-0.685190,0.495909,73.8,73.8,73.65,66.73,0.0,73.72
847.117647,-0.685170,0.495942,73.65,73.72,73.8,67.01,0.0,73.8
847.176471,,,73.07,73.8,73.8,68.46,0.0,73.8
847.235294,-0.685133,0.495939,73.8,73.72,73.72,66.8,0.0,73.72
847.294118,,,73.22,73.58,73.65,66.94,0.0,73.8
847.352941,,,73.8,73.8,73.51,66.94,0.0,73.72
847.411765,,,73.22,73.8,73.8,67.23,0.0,73.8
847.470588,,,73.8,73.8,73.51,66.87,0.0,73.8
847.529412,,,72.93,73.8,73.8,67.37,0.0,73.8
847.588235,,,73.8,73.8,73.65,66.94,0.0,73.72
847.647059,,,73.65,73.8,73.8,67.3,0.0,73.8
847.705882,,,73.0,73.8,73.8,67.59,0.0,73.8
847.764706,,,73.8,73.72,73.58,67.09,0.0,73.72
847.823529,,,73.15,73.65,73.8,67.81,0.0,73.8
847.882353,-0.685669,0.496744,73.8,73.8,73.51,67.16,0.0,73.65
847.941176,,,73.15,73.72,73.72,67.23,0.0,73.8
848.000000,-0.685625,0.496632,73.8,73.8,73.51,67.09,0.0,73.72
848.058824,-0.685180,0.495912,73.65,73.72,73.72,67.3,0.0,73.36
848.117647,,,73.29,73.8,73.8,67.16,0.0,73.8
848.176471,-0.685190,0.495979,73.8,73.8,73.58,67.09,0.0,73.8
848.235294,,,73.07,73.8,73.8,67.74,0.0,73.8
848.294118,,,73.8,73.72,73.65,67.23,0.0,73.72
848.352941,-0.685194,0.496061,72.86,73.8,73.8,68.17,0.0,73.8
848.411765,,,73.8,73.72,73.51,67.3,0.0,73.65
848.470588,-0.685230,0.495825,73.15,73.72,73.58,67.45,0.0,73.8
848.529412,-0.685225,0.495890,73.8,73.8,73.51,67.23,0.0,73.72
848.588235,,,73.72,73.8,73.72,67.45,0.0,73.8
848.647059,-0.685119,0.496047,73.36,73.72,73.72,67.66,0.0,73.8
848.705882,,,73.8,73.8,73.65,67.3,0.0,73.8
848.764706,,,73.22,73.8,73.8,67.52,0.0,73.8
848.823529,-0.685130,0.495910,73.8,73.65,73.65,67.52,0.0,73.8
848.882353,,,73.0,73.8,73.8,68.67,0.0,73.8
848.941176,-0.685078,0.495983,73.8,73.8,73.51,67.45,0.0,73.72
849.000000,-0.685650,0.496845,73.8,73.8,73.36,67.74,0.0,73.8
849.058824,,,73.22,73.8,73.8,67.74,0.0,73.8
849.117647,-0.685655,0.496982,73.8,73.8,73.51,67.52,0.0,73.72
849.176471,,,73.07,73.8,73.8,68.24,0.0,73.8
849.235294,,,73.8,73.8,73.65,67.52,0.0,73.72
849.294118,-0.685075,0.495940,73.15,73.65,73.8,67.66,0.0,73.8
849.352941,,,73.8,73.72,73.65,67.74,0.0,73.8
849.411765,-0.685057,0.495998,73.22,73.8,73.8,68.02,0.0,73.8
849.470588,-0.685191,0.496224,73.8,73.72,73.58,67.74,0.0,73.65
849.529412,,,73.51,73.65,73.72,68.24,0.0,73.8
849.588235,-0.685143,0.496023,73.22,73.8,73.72,67.88,0.0,73.8
849.647059,,,73.8,73.8,73.58,67.74,0.0,73.8
849.705882,,,73.15,73.8,73.8,68.17,0.0,73.8
849.764706,-0.685116,0.495956,73.8,73.8,73.65,67.74,0.0,73.8
849.823529,,,73.07,73.8,73.8,68.46,0.0,73.8
849.882353,-0.685147,0.496136,73.8,73.8,73.58,67.81,0.0,73.8
849.941176,-0.685157,0.496144,73.58,73.72,73.8,68.17,0.0,73.8
850.000000,,,73.22,73.8,73.8,69.32,0.0,73.8
850.058824,,,73.8,73.8,73.58,67.88,0.0,73.43
850.117647,,,73.22,73.8,73.65,68.02,0.0,73.8
850.176471,,,73.8,73.8,73.51,67.81,0.0,73.72
850.235294,,,73.29,73.8,73.8,68.1,0.0,73.8
850.294118,,,73.8,73.8,73.65,67.95,0.0,73.8
850.352941,-0.685747,0.496891,72.64,73.8,73.8,69.03,0.0,73.8
850.411765,-0.685180,0.496051,73.8,73.72,73.58,67.95,0.0,73.8
850.470588,,,73.58,73.72,73.8,68.53,0.0,73.8
850.529412,-0.685193,0.496126,73.07,73.8,73.8,68.75,0.0,73.72
850.588235,,,73.8,73.72,73.51,68.02,0.0,73.72
850.647059,,,73.15,73.65,73.72,68.67,0.0,73.8
850.705882,-0.685796,0.497016,73.8,73.8,73.51,68.02,0.0,73.72
850.764706,,,73.29,73.8,73.72,68.1,0.0,73.8
850.823529,-0.685269,0.496148,73.8,73.8,73.72,68.1,0.0,73.8
850.882353,-0.685260,0.496130,73.58,73.8,73.72,68.31,0.0,73.8
850.941176,,,73.22,73.8,73.8,68.24,0.0,73.8
851.000000,-0.685246,0.496185,73.8,73.72,73.65,68.17,0.0,73.8
851.058824,,,73.07,73.8,73.8,68.67,0.0,73.8
851.117647,,,73.8,73.72,73.51,68.17,0.0,73.72
851.176471,-0.685331,0.496198,73.07,73.8,73.8,69.03,0.0,73.8
851.235294,,,73.8,73.8,73.51,68.31,0.0,73.65
851.294118,-0.685824,0.496933,73.22,73.72,73.65,68.24,0.0,73.8
851.352941,-0.685350,0.496297,73.8,73.8,73.65,68.17,0.0,73.8
851.411765,,,73.72,73.8,73.8,68.75,0.0,73.8
851.470588,-0.685402,0.496352,73.15,73.72,73.72,68.46,0.0,73.8
851.529412,,,73.8,73.72,73.58,68.38,0.0,73.8
851.588235,,,73.15,73.8,73.8,68.6,0.0,73.8
851.647059,-0.685436,0.496334,73.8,73.65,73.58,68.46,0.0,73.65
851.705882,,,73.15,73.8,73.8,69.11,0.0,73.8
851.764706,-0.685514,0.496479,73.8,73.8,73.51,68.46,0.0,73.58
851.823529,-0.685983,0.497199,73.65,73.72,73.58,68.31,0.0,73.8
851.882353,,,73.15,73.8,73.8,69.18,0.0,73.8
851.941176,-0.686005,0.497189,73.8,73.8,73.65,68.38,0.0,73.8
852.000000,,,73.07,73.8,73.8,69.47,0.0,73.8
852.058824,,,73.8,73.72,73.65,68.53,0.0,73.72
852.117647,-0.685535,0.496257,73.07,73.72,73.8,68.67,0.0,73.8
852.176471,,,73.8,73.72,73.65,68.53,0.0,73.65
852.235294,-0.685971,0.497160,73.22,73.43,73.43,68.53,0.0,73.51
852.294118,-0.685958,0.497097,73.72,73.8,73.65,68.67,0.0,73.72
852.352941,,,73.8,73.8,73.8,69.25,0.0,73.8
852.411765,-0.685591,0.496376,73.29,73.8,73.8,68.75,0.0,73.8
852.470588,,,73.8,73.8,73.8,68.75,0.0,73.8
852.529412,,,72.86,73.8,73.8,69.54,0.0,73.8
852.588235,,,73.8,73.72,73.65,68.75,0.0,73.8
852.647059,,,73.07,73.65,73.8,69.61,0.0,73.8
852.705882,,,73.8,73.72,73.65,68.82,0.0,73.65
852.764706,,,73.72,73.65,73.58,69.11,0.0,73.8
852.823529,,,73.36,73.8,73.8,69.83,0.0,73.8
852.882353,,,73.8,73.8,73.51,68.96,0.0,73.65
852.941176,,,73.15,73.72,73.65,68.89,0.0,73.8
853.000000,,,73.8,73.8,73.65,68.82,0.0,73.8
853.058824,-0.686186,0.497317,73.0,73.8,73.8,70.55,0.0,73.8
853.117647,,,73.8,73.8,73.65,68.82,0.0,73.8
853.176471,-0.685647,0.496400,72.93,73.8,73.8,70.48,0.0,73.8
853.235294,-0.685693,0.496354,73.8,73.72,73.65,68.96,0.0,73.72
853.294118,,,73.58,73.65,73.72,69.11,0.0,73.8
853.352941,-0.685695,0.496491,73.07,73.8,73.8,69.76,0.0,73.8
853.411765,,,73.8,73.8,73.58,69.03,0.0,73.65
853.470588,,,73.15,73.58,73.51,69.11,0.0,73.8
853.529412,-0.686150,0.497283,73.8,73.8,73.58,68.96,0.0,73.8
853.588235,,,73.29,73.8,73.8,69.18,0.0,73.8
853.647059,-0.685755,0.496416,73.8,73.8,73.65,69.03,0.0,73.8
853.705882,-0.685751,0.496373,73.43,73.72,73.8,69.47,0.0,73.8
853.764706,,,73.15,73.72,73.8,69.32,0.0,73.8
853.823529,-0.685715,0.496468,73.8,73.72,73.65,69.18,0.0,73.72
853.882353,,,73.15,73.8,73.8,70.04,0.0,73.8
853.941176,,,73.8,73.8,73.51,69.25,0.0,73.65
854.000000,-0.685758,0.496536,73.15,73.8,73.8,70.55,0.0,73.8
854.058824,,,73.8,73.8,73.58,69.18,0.0,73.58
854.117647,-0.685740,0.496404,73.15,73.72,73.8,69.25,0.0,73.8
854.176471,-0.685768,0.496642,73.72,73.8,73.58,69.25,0.0,73.72
854.235294,,,73.8,73.8,73.8,69.9,0.0,73.58
854.294118,-0.686170,0.497359,73.15,73.43,73.72,69.47,0.0,73.8
854.352941,,,73.8,73.72,73.65,69.39,0.0,73.72
854.411765,,,73.29,73.8,73.8,69.68,0.0,73.8
854.470588,-0.685666,0.496499,73.8,73.8,73.43,69.47,0.0,73.72
854.529412,,,73.0,73.8,73.8,70.12,0.0,73.72
854.588235,-0.686200,0.497352,73.8,73.8,73.51,69.47,0.0,73.8
854.647059,-0.686207,0.497366,73.72,73.8,73.8,69.54,0.0,73.8
854.705882,,,73.15,73.8,73.8,69.9,0.0,73.8
854.764706,-0.685738,0.496601,73.8,73.72,73.65,69.47,0.0,73.8
854.823529,,,73.0,73.8,73.8,70.62,0.0,73.8
854.882353,,,73.8,73.72,73.58,69.61,0.0,73.72
854.941176,-0.686323,0.497375,73.22,73.8,73.72,69.76,0.0,73.8
855.000000,,,73.8,73.72,73.51,69.68,0.0,73.65
855.058824,-0.685790,0.496587,73.07,73.8,73.8,70.77,0.0,73.8
855.117647,,,73.8,73.8,73.51,69.61,0.0,73.72
855.176471,,,73.8,73.65,73.65,70.04,0.0,73.8
855.235294,,,73.15,73.8,73.8,69.83,0.0,73.8
855.294118,,,73.8,73.8,73.72,69.83,0.0,73.8
855.352941,,,72.79,73.8,73.8,70.55,0.0,73.8
855.411765,,,73.8,73.72,73.65,69.83,0.0,73.72
855.470588,,,73.15,73.58,73.72,70.12,0.0,73.8
855.529412,-0.686401,0.497499,73.8,73.72,73.51,69.97,0.0,73.65
855.588235,-0.685851,0.496546,73.72,73.8,73.58,70.19,0.0,73.8
855.647059,,,73.29,73.72,73.72,70.48,0.0,73.8
855.705882,-0.685854,0.496576,73.8,73.8,73.51,69.83,0.0,73.8
855.764706,,,73.36,73.8,73.8,69.97,0.0,73.8
855.823529,,,73.8,73.8,73.72,69.97,0.0,73.8
855.882353,-0.686495,0.497545,73.0,73.8,73.8,71.27,0.0,73.8
855.941176,,,73.8,73.72,73.65,70.04,0.0,73.8
856.000000,-0.686057,0.496738,73.07,73.8,73.8,71.49,0.0,73.8
856.058824,-0.685981,0.496554,73.8,73.65,73.51,69.97,0.0,73.58
856.117647,,,73.8,73.8,73.65,70.69,0.0,73.8
856.176471,-0.686060,0.496721,73.15,73.8,73.8,71.13,0.0,73.8
856.235294,,,73.8,73.8,73.51,70.12,0.0,73.72
856.294118,,,73.22,73.72,73.72,70.12,0.0,73.8
856.352941,-0.686053,0.496649,73.8,73.8,73.65,70.19,0.0,73.72
856.411765,,,73.22,73.8,73.8,70.55,0.0,73.8
856.470588,-0.686078,0.496654,73.8,73.72,73.65,70.33,0.0,73.8
856.529412,-0.686086,0.496688,73.51,73.72,73.8,70.69,0.0,73.8
856.588235,,,73.22,73.72,73.8,70.4,0.0,73.8
856.647059,-0.686108,0.496836,73.8,73.72,73.8,70.48,0.0,73.72
856.705882,,,73.15,73.8,73.8,71.13,0.0,73.8
856.764706,,,73.8,73.8,73.51,70.33,0.0,73.72
856.823529,-0.686173,0.496679,73.22,73.8,73.8,71.05,0.0,73.8
856.882353,,,73.8,73.8,73.72,70.4,0.0,73.72
856.941176,-0.686226,0.496754,73.15,73.8,73.8,70.62,0.0,73.8
857.000000,-0.686317,0.496994,73.8,73.72,73.65,70.48,0.0,73.8
857.058824,,,73.58,73.72,73.8,71.13,0.0,73.72
857.117647,-0.686769,0.497660,73.15,73.65,73.72,70.62,0.0,73.8
857.176471,,,73.8,73.72,73.51,70.55,0.0,73.72
857.235294,,,73.29,73.8,73.8,70.91,0.0,73.8
857.294118,-0.686360,0.496905,73.8,73.8,73.58,70.55,0.0,73.72
857.352941,,,72.86,73.8,73.8,71.13,0.0,73.8
857.411765,-0.686801,0.497753,73.8,73.8,73.72,70.55,0.0,73.72
857.470588,-0.686214,0.496882,73.65,73.8,73.8,70.91,0.0,73.8
857.529412,,,73.07,73.8,73.8,71.49,0.0,73.8
857.588235,-0.686302,0.496936,73.8,73.72,73.65,70.77,0.0,73.8
857.647059,,,73.07,73.58,73.8,71.63,0.0,73.8
857.705882,,,73.8,73.72,73.58,70.77,0.0,73.72
857.764706,,,73.29,73.8,73.72,70.98,0.0,73.8
857.823529,,,73.8,73.8,73.51,70.84,0.0,73.72
857.882353,,,73.15,73.8,73.8,71.63,0.0,73.8
857.941176,,,73.8,73.8,73.65,70.77,0.0,73.8
858.000000,,,73.65,73.72,73.51,70.84,0.0,73.8
858.058824,-0.686357,0.496861,73.07,73.8,73.8,71.13,0.0,73.8
858.117647,,,73.8,73.72,73.65,70.91,0.0,73.8
858.176471,,,73.07,73.8,73.8,72.64,0.0,73.8
858.235294,-0.686848,0.497785,73.8,73.72,73.51,70.91,0.0,73.72
858.294118,,,73.22,73.72,73.65,71.05,0.0,73.8
858.352941,-0.686939,0.497758,73.8,73.8,73.51,71.05,0.0,73.65
858.411765,-0.686867,0.497592,73.8,73.8,73.72,71.2,0.0,73.8
858.470588,,,73.36,73.72,73.65,70.91,0.0,73.8
858.529412,-0.686399,0.496938,73.8,73.8,73.58,70.91,0.0,73.8
858.588235,,,73.15,73.8,73.8,71.2,0.0,73.8
858.647059,,,73.8,73.8,73.65,71.05,0.0,73.8
858.705882,-0.686394,0.497071,72.93,73.8,73.8,71.99,0.0,73.8
858.764706,,,73.8,73.72,73.58,71.13,0.0,73.65
858.823529,-0.686491,0.497103,73.22,73.58,73.8,71.85,0.0,73.8
858.882353,-0.686434,0.496894,73.8,73.8,73.58,71.13,0.0,73.65
858.941176,,,73.65,73.8,73.65,71.27,0.0,73.8
859.000000,-0.686944,0.497861,73.29,73.8,73.8,72.28,0.0,73.8
859.058824,,,73.8,73.8,73.65,71.13,0.0,73.43
859.117647,,,73.15,73.8,73.8,71.2,0.0,73.8
859.176471,-0.686494,0.497057,73.8,73.65,73.65,71.13,0.0,73.72
859.235294,,,73.15,73.8,73.8,71.85,0.0,73.8
859.294118,-0.686531,0.496943,73.8,73.72,73.65,71.27,0.0,73.72
859.352941,-0.687040,0.497874,73.72,73.8,73.72,71.7,0.0,73.8
859.411765,,,73.22,73.72,73.65,71.34,0.0,73.8
859.470588,-0.686977,0.497888,73.8,73.8,73.8,71.41,0.0,73.72
859.529412,,,72.93,73.8,73.8,71.78,0.0,73.8
859.588235,,,73.8,73.8,73.65,71.27,0.0,73.72
859.647059,-0.686518,0.496971,73.15,73.72,73.8,71.92,0.0,73.8
859.705882,,,73.8,73.8,73.65,71.34,0.0,73.8
859.764706,-0.687003,0.497872,73.22,73.8,73.8,71.63,0.0,73.8
859.823529,-0.686549,0.497228,73.8,73.8,73.65,71.34,0.0,73.8
859.882353,,,73.65,73.58,73.72,71.56,0.0,73.72
859.941176,-0.686939,0.497818,73.22,73.72,73.65,71.49,0.0,73.8
860.000000,,,73.8,73.8,73.58,71.49,0.0,73.65
860.058824,,,73.15,73.8,73.8,72.28,0.0,73.8
860.117647,-0.686909,0.497686,73.8,73.8,73.58,71.41,0.0,73.8
860.176471,,,73.0,73.8,73.8,72.28,0.0,73.8
860.235294,,,73.8,73.8,73.65,71.49,0.0,73.72
860.294118,,,73.65,73.72,73.8,71.92,0.0,73.8
860.352941,,,73.07,73.8,73.8,72.64,0.0,73.8
860.411765,,,73.8,73.72,73.65,71.7,0.0,73.65
860.470588,,,73.22,73.58,73.58,71.85,0.0,73.8
860.529412,,,73.8,73.8,73.51,71.7,0.0,73.72
860.588235,,,73.29,73.8,73.72,71.85,0.0,73.8
860.647059,,,73.8,73.8,73.72,72.28,0.0,73.8
860.705882,-0.686949,0.497834,73.8,73.8,73.8,72.28,0.0,73.8
860.764706,-0.686962,0.497763,73.8,73.8,73.8,73.8,0.0,73.8
860.823529,,,73.43,73.8,73.8,73.8,0.0,73.8
860.882353,-0.687013,0.497729,73.8,73.8,73.8,73.22,0.0,73.8
860.941176,,,73.07,73.8,73.8,73.0,0.0,73.8
861.000000,,,73.8,73.8,73.8,72.86,0.0,73.8
861.058824,-0.686961,0.497888,73.15,73.8,73.8,72.71,0.0,73.8
861.117647,,,73.8,73.8,73.65,72.93,0.0,73.8
861.176471,-0.686486,0.497003,73.8,73.8,73.07,72.42,0.0,73.72
861.235294,,,73.36,73.8,73.58,72.93,0.0,73.72
861.294118,,,73.8,73.8,73.15,72.71,0.0,73.43
861.352941,-0.686416,0.497056,73.22,73.51,72.93,72.57,0.0,73.22
861.411765,,,73.8,73.43,72.93,72.86,0.0,73.07
861.470588,-0.687042,0.497872,73.29,73.15,72.57,72.71,0.0,72.93
861.529412,-0.686460,0.497091,73.8,73.07,72.5,72.93,0.0,72.71
861.588235,,,73.22,72.86,72.28,72.86,0.0,72.28
861.647059,-0.686458,0.496987,73.8,73.36,72.5,73.22,0.0,72.71
861.705882,,,73.8,72.42,71.56,72.57,0.0,71.99
861.764706,,,73.36,72.42,71.7,72.71,0.0,71.85
861.823529,-0.687017,0.497826,73.8,72.5,71.63,72.79,0.0,71.85
861.882353,,,73.07,72.06,71.2,72.5,0.0,71.49
861.941176,-0.686982,0.497786,73.8,72.28,71.2,73.0,0.0,71.49
862.000000,-0.686513,0.496973,73.36,71.85,70.84,72.86,0.0,71.41
862.058824,,,73.8,71.99,71.05,72.93,0.0,70.98
862.117647,-0.686554,0.497033,73.8,71.41,70.33,72.79,0.0,70.62
862.176471,,,73.65,71.85,70.4,72.93,0.0,70.98
862.235294,,,73.8,71.7,70.26,73.07,0.0,70.62
862.294118,-0.687046,0.497860,73.58,71.49,70.12,72.86,0.0,70.55
862.352941,,,73.8,71.49,70.12,73.0,0.0,70.33
862.411765,-0.686666,0.497155,73.07,71.13,69.76,73.07,0.0,69.9
862.470588,-0.686556,0.496924,73.8,71.13,69.68,73.07,0.0,70.04
862.529412,,,73.15,70.48,69.25,72.93,0.0,69.68
862.588235,-0.687100,0.497848,73.8,71.13,69.97,73.72,0.0,69.9
862.647059,,,73.8,70.12,68.82,72.86,0.0,69.25
862.705882,,,73.22,69.83,68.38,72.79,0.0,68.96
862.764706,-0.687152,0.497769,73.8,70.19,68.6,73.15,0.0,68.96
862.823529,,,73.58,69.76,68.31,72.86,0.0,68.89
862.882353,,,73.8,69.83,68.46,73.0,0.0,68.67
862.941176,,,73.58,69.68,68.46,73.15,0.0,68.31
863.000000,,,73.8,69.54,68.1,73.15,0.0,68.38
863.058824,,,73.8,69.03,67.74,73.0,0.0,67.95
863.117647,,,73.36,69.68,68.02,73.43,0.0,68.1
863.176471,,,73.8,69.18,67.66,73.15,0.0,67.81
863.235294,-0.687200,0.497794,73.22,69.03,67.45,73.36,0.0,67.45
863.294118,,,73.8,69.18,67.3,73.22,0.0,67.37
863.352941,-0.687015,0.497617,73.51,68.6,66.8,72.93,0.0,67.3
863.411765,-0.687104,0.497871,73.8,68.82,66.94,73.15,0.0,67.23
863.470588,,,73.65,68.6,66.73,73.0,0.0,67.09
863.529412,-0.687120,0.497890,73.8,68.67,66.8,73.58,0.0,67.23
863.588235,,,73.8,68.24,66.44,73.0,0.0,66.58
863.647059,,,73.51,67.74,66.15,73.15,0.0,66.51
863.705882,-0.686678,0.496964,73.8,68.02,66.08,73.29,0.0,66.08
863.764706,,,73.65,67.81,65.93,73.36,0.0,65.79
863.823529,-0.687134,0.497890,73.8,67.81,65.64,73.29,0.0,65.79
863.882353,-0.687158,0.497937,73.29,67.45,65.35,73.22,0.0,65.5
863.941176,,,73.8,67.45,65.35,73.15,0.0,65.5
864.000000,-0.687227,0.497924,73.8,66.87,64.99,73.0,0.0,65.28
864.058824,,,73.22,67.16,65.21,73.43,0.0,65.07
864.117647,,,73.8,66.8,64.78,73.22,0.0,65.07
864.176471,-0.687139,0.497916,73.43,66.36,64.49,73.22,0.0,64.99
864.235294,,,73.8,66.44,64.63,73.36,0.0,64.63
864.294118,-0.687135,0.498042,73.65,66.44,64.42,73.36,0.0,64.49
864.352941,-0.687152,0.498020,73.8,66.29,64.2,73.29,0.0,64.27
864.411765,,,73.22,66.08,63.98,73.51,0.0,63.91
864.470588,-0.687219,0.497962,73.8,66.44,64.27,73.8,0.0,64.42
864.529412,,,73.8,65.72,63.33,73.07,0.0,63.77
864.588235,,,73.51,65.72,63.48,73.29,0.0,63.41
864.647059,-0.687141,0.498103,73.8,65.79,63.41,73.36,0.0,63.33
864.705882,,,73.22,65.14,62.83,73.15,0.0,63.19
864.764706,-0.687162,0.498005,73.8,65.21,62.97,73.51,0.0,63.12
864.823529,-0.687180,0.498037,73.51,65.14,62.61,73.15,0.0,62.83
864.882353,,,73.8,64.99,62.54,73.43,0.0,62.69
864.941176,-0.687193,0.498040,73.8,64.71,62.04,73.29,0.0,62.4
865.000000,,,73.72,64.92,62.25,73.36,0.0,62.47
865.058824,,,73.8,64.71,61.96,73.36,0.0,62.25
865.117647,-0.687197,0.498147,73.65,64.56,62.18,73.36,0.0,62.04
865.176471,,,73.8,64.2,61.89,73.29,0.0,61.89
865.235294,-0.687283,0.498154,73.07,63.98,61.6,73.51,0.0,61.6
865.294118,-0.687314,0.498149,73.8,63.84,61.53,73.58,0.0,61.68
865.352941,,,73.43,63.48,61.03,73.15,0.0,61.31
865.411765,,,73.8,64.06,61.46,73.8,0.0,61.6
865.470588,,,73.8,63.12,60.74,73.43,0.0,60.74
865.529412,,,73.43,62.9,60.3,73.36,0.0,60.74
865.588235,,,73.8,63.19,60.38,73.43,0.0,60.59
865.647059,,,73.58,62.97,60.38,73.29,0.0,60.52
865.705882,,,73.8,62.97,60.23,73.36,0.0,60.3
865.764706,-0.687317,0.498216,73.29,62.83,60.09,73.51,0.0,60.09
865.823529,,,73.8,62.83,59.87,73.51,0.0,59.94
865.882353,-0.687344,0.498207,73.8,62.18,59.44,73.36,0.0,59.58
865.941176,,,73.51,62.69,59.73,73.8,0.0,59.58
866.000000,,,73.8,62.32,59.22,73.51,0.0,59.44
866.058824,-0.687862,0.498122,73.22,62.25,59.01,73.65,0.0,59.01
866.117647,,,73.8,61.89,59.01,73.51,0.0,59.15
866.176471,-0.687475,0.497400,73.65,61.68,58.57,73.22,0.0,59.01
866.235294,-0.688121,0.498294,73.8,61.96,58.65,73.51,0.0,58.72
866.294118,,,73.51,61.68,58.57,73.51,0.0,58.57
866.352941,-0.688381,0.498163,73.8,61.53,58.5,73.8,0.0,58.93
866.411765,,,73.8,61.03,58.07,73.51,0.0,58.14
866.470588,,,73.51,60.95,57.85,73.43,0.0,58.07
866.529412,-0.688397,0.497289,73.8,60.95,57.71,73.58,0.0,57.85
866.588235,,,73.22,60.74,57.64,73.72,0.0,57.42
866.647059,-0.689019,0.498171,73.8,60.67,57.42,73.65,0.0,57.42
866.705882,-0.689090,0.498105,73.51,60.3,57.06,73.43,0.0,57.27
866.764706,,,73.8,60.38,56.99,73.51,0.0,57.2
866.823529,-0.689284,0.497970,73.8,59.94,56.7,73.22,0.0,56.84
866.882353,,,73.36,60.02,56.77,73.65,0.0,56.84
866.941176,,,73.8,59.8,56.48,73.51,0.0,56.77
867.000000,-0.689545,0.497970,73.58,59.66,56.26,73.43,0.0,56.55
867.058824,,,73.8,59.66,56.19,73.65,0.0,56.26
867.117647,-0.689722,0.497978,73.65,59.58,56.05,73.72,0.0,56.12
867.176471,-0.689285,0.497159,73.8,59.44,55.76,73.65,0.0,55.9
867.235294,,,73.29,59.22,55.62,73.51,0.0,55.54
867.294118,-0.689520,0.497086,73.8,59.58,55.98,73.8,0.0,55.98
867.352941,,,73.8,58.86,55.25,73.22,0.0,55.47
867.411765,,,73.07,58.86,55.11,73.43,0.0,54.97
867.470588,-0.690117,0.497963,73.8,58.72,54.97,73.65,0.0,55.11
867.529412,,,73.36,58.36,54.46,73.58,0.0,54.89
867.588235,-0.690393,0.497966,73.8,58.57,54.61,73.65,0.0,54.68
867.647059,-0.690532,0.497836,73.65,58.28,54.39,73.43,0.0,54.53
867.705882,,,73.8,58.07,54.1,73.58,0.0,54.1
867.764706,-0.690643,0.497855,73.8,57.85,53.81,73.36,0.0,54.03
867.823529,,,73.72,58.0,53.96,73.51,0.0,54.24
867.882353,,,73.8,57.64,53.74,73.51,0.0,53.88
867.941176,,,73.51,57.64,53.67,73.72,0.0,53.74
868.000000,,,73.8,57.2,53.38,73.51,0.0,53.52
868.058824,,,73.07,57.06,53.16,73.65,0.0,53.23
868.117647,,,73.8,56.99,53.09,73.51,0.0,53.16
868.176471,,,73.58,56.77,52.59,73.29,0.0,53.09
868.235294,,,73.8,57.2,53.02,73.8,0.0,53.16
868.294118,,,73.8,56.7,52.22,73.43,0.0,52.51
868.352941,,,73.58,56.34,51.94,73.29,0.0,52.59
868.411765,-0.690511,0.496930,73.8,56.48,52.22,73.51,0.0,52.44
868.470588,,,73.51,56.48,52.01,73.51,0.0,52.3
868.529412,-0.690618,0.496875,73.8,56.34,51.86,73.65,0.0,52.01
868.588235,-0.691203,0.497735,73.07,56.12,51.79,73.8,0.0,51.72
868.647059,,,73.8,55.98,51.65,73.58,0.0,51.65
868.705882,-0.690826,0.497061,73.8,55.47,51.14,73.43,0.0,51.21
868.764706,,,73.51,55.98,51.21,73.8,0.0,51.29
868.823529,,,73.8,55.54,50.93,73.72,0.0,51.07
868.882353,-0.691621,0.497730,73.36,55.33,50.64,73.65,0.0,50.85
868.941176,,,73.8,55.11,50.57,73.43,0.0,50.78
869.000000,-0.691718,0.497785,73.58,54.89,50.2,73.36,0.0,50.57
869.058824,-0.691849,0.497825,73.8,54.89,50.28,73.51,0.0,50.49
869.117647,,,73.51,54.61,50.13,73.72,0.0,50.2
869.176471,-0.692089,0.497799,73.8,54.75,50.2,73.8,0.0,50.42
869.235294,,,73.8,54.17,49.7,73.43,0.0,49.77
869.294118,,,73.65,54.03,49.41,73.8,0.0,49.63
869.352941,-0.692403,0.497644,73.8,54.1,49.41,73.65,0.0,49.48
869.411765,,,73.22,53.96,49.2,73.8,0.0,48.91
869.470588,-0.692596,0.497788,73.8,53.96,49.05,73.51,0.0,49.12
869.529412,-0.692614,0.497638,73.58,53.52,48.76,73.51,0.0,49.05
869.588235,,,73.8,53.67,48.83,73.65,0.0,48.98
869.647059,-0.692358,0.496757,73.8,53.23,48.4,73.29,0.0,48.62
869.705882,,,73.43,53.45,48.47,73.8,0.0,48.62
869.764706,,,73.8,53.23,48.26,73.51,0.0,48.33
869.823529,-0.692522,0.496942,73.65,53.02,47.97,73.65,0.0,48.19
869.882353,,,73.8,52.95,47.68,73.58,0.0,47.9
869.941176,-0.692644,0.496861,73.58,52.8,47.68,73.8,0.0,47.75
870.000000,-0.692715,0.496779,73.8,52.59,47.39,73.72,0.0,47.61
870.058824,,,73.29,52.44,47.39,73.65,0.0,47.32
870.117647,-0.692858,0.496744,73.8,52.8,47.61,73.8,0.0,47.68
870.176471,,,73.8,52.01,46.96,73.43,0.0,47.1
870.235294,,,73.07,51.86,46.74,73.72,0.0,46.74
870.294118,-0.693530,0.497737,73.8,51.86,46.74,73.65,0.0,46.81
870.352941,,,73.58,51.36,46.24,73.58,0.0,46.6
870.411765,-0.693656,0.497609,73.8,51.58,46.31,73.72,0.0,46.45
870.470588,-0.693663,0.497617,73.65,51.58,46.24,73.8,0.0,46.17
870.529412,,,73.8,51.36,46.02,73.72,0.0,46.02
870.588235,,,73.8,50.93,45.66,73.36,0.0,45.8
